official_fine_cell_type,gene,n_independent_fish,mean_within_fish_log2cpm_difference,sd_within_fish_log2cpm_difference,t_statistic,p_value,fdr_bh
neutrophil,slc4a11,14,1.812812302922477,1.5192497830950753,4.464652632858127,0.0006372525259022443,0.007286080422952804
neutrophil,il1b,14,1.8094667007216638,1.2452346520247006,5.437051109899877,0.00011370544136833062,0.002133726938399556
neutrophil,ippk,14,1.8092734157563162,1.1020999491090393,6.142529310731837,3.529910768450105e-05,0.0009127530813612501
neutrophil,tpm3,14,1.8067019540838256,0.4897246436689069,13.803797296276155,3.831256923477521e-09,8.983806298769726e-07
neutrophil,cybb,14,1.806129502200376,1.152544244653579,5.863477974686872,5.560383124346079e-05,0.0012651717231709444
neutrophil,rin3,14,1.804923587946171,0.7346548845282277,9.192623390421124,4.7349366336620886e-07,3.2552171328744976e-05
neutrophil,fa2h,14,1.80143876680247,0.5192332440377242,12.981385044247455,8.095273888716803e-09,1.4833331072148819e-06
neutrophil,cited4a,14,1.7976762468340504,0.8527949685186332,7.887345559365496,2.6108762058812775e-06,0.00012768161980098548
neutrophil,si:dkey-185m8.2,14,1.7949825478352903,1.1617501973758937,5.7811134651911225,6.371668725058913e-05,0.0014040701323051509
neutrophil,zmp:0000001139,14,1.78917624003348,1.6436111489971108,4.073034244654825,0.0013181270366917847,0.01207809192169204
neutrophil,si:ch211-193k19.1,14,1.7887004001211564,0.6713847988539059,9.96850699667862,1.8662888672574268e-07,1.5950665131840343e-05
neutrophil,sall1a,14,1.786793498439879,2.22291885079071,3.007563271911215,0.010091048591126757,0.0482145451232258
neutrophil,si:dkeyp-4c4.2,14,1.784280351383066,1.1150047897817572,5.987566885820102,4.53700525264698e-05,0.0010909091946219975
neutrophil,agtrap,14,1.7821314294206627,1.0464638295032789,6.3720551433287085,2.448848949935678e-05,0.0006940513527012947
neutrophil,pleca,14,1.782082461954653,1.1496563561927298,5.799943584615903,6.175816950338492e-05,0.0013730432579622085
neutrophil,fli1b,14,1.781605942429066,1.4149386459590787,4.711270735199677,0.000406855915822756,0.005305176830131802
neutrophil,si:ch73-234b20.5,14,1.779876451690994,0.6430018544538699,10.357182995484466,1.1956236109878213e-07,1.1587753975545761e-05
neutrophil,hck,14,1.77962579414684,1.2723619423614696,5.233377214980593,0.00016145039646859292,0.002764913624916259
neutrophil,inpp4aa,14,1.7775926698001645,0.9764898778103542,6.811276690903628,1.2410414366715622e-05,0.0004174307402083726
neutrophil,pisd,14,1.7725306073773912,0.9890144227324285,6.705870094445343,1.4574496168460083e-05,0.00046930904035411073
neutrophil,camkk1a,14,1.7690240973270446,1.4482930889094723,4.57026421781025,0.0005253726935010182,0.006371443959551078
neutrophil,pfkfb4a,14,1.7680711307342076,0.5151561989331094,12.84176803143234,9.229064931848816e-09,1.6025278253498245e-06
neutrophil,inpp5d,14,1.7640177671906045,1.0203000439146666,6.469028545451307,2.102879221824612e-05,0.0006196830445838693
neutrophil,cd22,14,1.7596478897322736,1.4904055159124414,4.41758934360032,0.0006947974433040825,0.007745537528259855
neutrophil,si:dkey-172j4.3,14,1.7583741963786637,1.7072892442178151,3.8536140392585665,0.001993824113753977,0.016145385053376732
neutrophil,zgc:103586,14,1.7583237956719813,1.3976307228285803,4.707284342677822,0.00040979318608742453,0.005338402687705837
neutrophil,plekhg5b,14,1.7517607090583673,1.209555112819322,5.418924964593719,0.00011728184524090829,0.0021858881957773904
neutrophil,capzb,14,1.7465922612163851,0.9686636543892216,6.746562448431229,1.3695186550543498e-05,0.00044729457501685823
neutrophil,stk17al,14,1.7445086090298132,1.553215569892744,4.20247752455757,0.001034771674720965,0.010212046899434099
neutrophil,rab5b,14,1.7347190587018002,0.7577101643389531,8.566236386220071,1.0494707360558218e-06,6.036106843541189e-05
neutrophil,arhgap25,14,1.7344282996442317,1.9839907498219869,3.271001369223061,0.006077553456154107,0.03435765074584544
neutrophil,lim2.4,14,1.7331407351475108,1.390432165177865,4.663887240521338,0.0004432314594993879,0.00564474296440511
neutrophil,si:ch211-226m16.2,14,1.7324687320971608,0.8976481029076734,7.2214316588077905,6.733001301714564e-06,0.0002654021418283607
neutrophil,si:dkey-262k9.4,14,1.7286966745473786,1.1914718009295786,5.428740048035804,0.00011533087199059321,0.00215832365147471
neutrophil,elovl1b,14,1.72849828237589,0.8240987967881993,7.847904148730374,2.757384889270747e-06,0.00013295053503891555
neutrophil,cers2b,14,1.728325472620306,0.8404772777595511,7.694201785701806,3.4172338373321114e-06,0.0001559930288306264
neutrophil,arpc2,14,1.72601453351585,0.4945475248708822,13.058714692172147,7.53233733706299e-09,1.4057801009681845e-06
neutrophil,prkcdb,14,1.7257625699415076,0.9106921845839627,7.09044436412893,8.165608468294686e-06,0.0003064616529790215
neutrophil,si:dkey-21a6.5,14,1.7244940934810276,1.5214921175071658,4.240880375964832,0.0009633909198847707,0.009695755644548307
neutrophil,FQ976914.1,14,1.7237432401692463,1.1159897427194867,5.779315329336394,6.390709475179713e-05,0.0014060073332121524
neutrophil,mvb12a,14,1.7217772752013751,1.004161915856026,6.415599474956003,2.286600807023755e-05,0.0006598804956727526
neutrophil,c8g,14,1.7190085002446296,1.438871894733379,4.4701275189333955,0.0006308861787195564,0.007244634266395406
neutrophil,zgc:175214,14,1.7185149415061496,1.0496018025484255,6.126222448890284,3.623817172489019e-05,0.0009300226765878039
neutrophil,arpc4,14,1.7147185028869423,0.6418451817367264,9.996007347448728,1.8075987885094324e-07,1.5545916226569367e-05
neutrophil,cyth4b,14,1.7108047414385383,1.1010403950077345,5.813815030906675,6.0355928256821487e-05,0.001345138011150201
neutrophil,CABZ01109481.1,14,1.7060779110905717,1.1592358248447143,5.506695774605658,0.00010099253022097723,0.0019650567848315675
neutrophil,ank3b,14,1.7045410536164327,1.384865012691388,4.605364830416604,0.0004928676250240742,0.006094675851693011
neutrophil,actb1,14,1.7044252343946353,0.4902416432170305,13.008636366807629,7.891912138277216e-09,1.4629365507678068e-06
neutrophil,mia2,14,1.7043438181182775,0.9565409563121223,6.666803543102966,1.5474981332907192e-05,0.0004908163154546924
neutrophil,si:ch211-197h24.8,14,1.7011881632867836,1.5756369460202113,4.039803251333977,0.001402996921461411,0.012624211393996002
neutrophil,c2cd2l,14,1.7008658867589517,1.662358817108949,3.828329566159091,0.002091755295019089,0.016662980986889866
neutrophil,scamp2,14,1.7006165436190475,0.6053241392003128,10.51192913090899,1.0050972272377387e-07,1.0212904603432356e-05
neutrophil,lrmda,14,1.6977638473676553,0.8458374562927174,7.510249863305359,4.434409520754547e-06,0.00019113562007017632
neutrophil,si:dkeyp-67f1.1,14,1.6957543112690459,1.1329514073283367,5.600356382341101,8.619912127743893e-05,0.0017458625042438365
neutrophil,actr3,14,1.6916338559071913,0.8450106428667186,7.490455139356589,4.561641408983407e-06,0.00019523967559354098
neutrophil,lcp1,14,1.6913932173235469,0.6069404092655637,10.427076248220176,1.1051827084723926e-07,1.0906722160769817e-05
neutrophil,slc36a4,14,1.6913352304581806,1.5781909069805475,4.009905855219111,0.0014841436853758243,0.013113520775615374
neutrophil,SLC9A1,14,1.6910639969154657,1.1753261100662757,5.38351189629355,0.0001246132339671703,0.0022883293667264504
neutrophil,gpd2,14,1.6901875229203165,1.0547714655803364,5.995708868260315,4.4771931790881895e-05,0.0010784178653931913
neutrophil,slc8b1,14,1.683902850833983,1.520736029851357,4.143117159556295,0.0011559981095102137,0.010994690099395627
neutrophil,kcnq5b,14,1.6826964670410949,1.1387072625714476,5.529141573563717,9.722014044000574e-05,0.0019110641197583869
neutrophil,cotl1,14,1.6825998168826561,0.6018737652821861,10.460186831489079,1.0649157976093392e-07,1.0585494531671094e-05
neutrophil,gnai1,14,1.6824026828195706,0.401754158636251,15.66872250201055,8.050978671108881e-10,2.427237360899694e-07
neutrophil,pgk1,14,1.6817938156132881,0.8983330369509895,7.00485899369579,9.273651916135337e-06,0.00033380982763475924
neutrophil,mtmr6,14,1.681772987238184,0.7833396799345441,8.033064686704547,2.1373697982606655e-06,0.00010981037530951564
neutrophil,taldo1,14,1.681714781673612,1.4373413663961805,4.377805219001535,0.0007476249521233305,0.008204995712735495
neutrophil,ar,14,1.6805126883005812,1.6731688254185226,3.7580802476249593,0.0023904399946613067,0.01827297889482668
neutrophil,si:ch211-196f19.1,14,1.6799360673384685,1.233200877055648,5.097097571542923,0.00020478257367350102,0.0032778354193305137
neutrophil,si:zfos-2326c3.2,14,1.6780048760470634,0.9738099698416394,6.4473763197610285,2.1753811966045893e-05,0.0006349104588175204
neutrophil,ttc7a,14,1.6753192796285439,2.0733843897919484,3.0233037292500993,0.00979011381117114,0.04720531982977162
neutrophil,id3,14,1.6712890701170868,1.9584259655526677,3.1930699473101822,0.007061170801083827,0.03797005506227652
neutrophil,fam43a,14,1.670657258417013,1.001474520055243,6.241823377971414,3.010771106426879e-05,0.0008066455596173968
neutrophil,prkcea,14,1.670249615742809,1.4092071985126506,4.434764326421596,0.0006731987091990842,0.007560051816159179
neutrophil,ncf4,14,1.6691316336586257,0.8501826948860023,7.34585488994723,5.617094395840169e-06,0.0002286424106081232
neutrophil,sh3glb1a,14,1.6689550575889338,0.9139246233425432,6.832793274113193,1.2012008417229456e-05,0.00040785823134491353
neutrophil,cyba,14,1.6680401618769969,0.779258745707021,8.009194413929865,2.2082148104646776e-06,0.00011218958023166376
neutrophil,idh1,14,1.6677705084393366,0.5122749656955521,12.18139917080074,1.7452231146219857e-08,2.5604382967729507e-06
neutrophil,cited4b,14,1.6674818029627858,0.7655873404803105,8.149488994230955,1.824829284022916e-06,9.664901816055734e-05
neutrophil,CRACR2A,14,1.6663108496861734,1.4306230541103446,4.358076211253998,0.0007753450308264903,0.00842439244385139
neutrophil,hace1,14,1.666166468635138,1.5162161958262108,4.111698643059664,0.0012259837817179837,0.01148731729898664
neutrophil,hcls1,14,1.6649779530268547,0.6678929184289623,9.327508774030058,4.0104289684932207e-07,2.8284349293216325e-05
neutrophil,add3a,14,1.66490761092253,1.5264020381597698,4.081175014817682,0.0012981519353708192,0.011950866953608396
neutrophil,si:ch73-7i4.3,14,1.66146194011189,1.7533624425720884,3.5455426614157237,0.0035869040205023742,0.02401921205820909
neutrophil,mpzl2b,14,1.658405647863027,1.4032741203218564,4.421934141542559,0.0006892667313105264,0.007693259875306871
neutrophil,dixdc1b,14,1.6575369014979107,1.6774664173044895,3.6972037874271724,0.0026843175733343386,0.019756929208552116
neutrophil,vsir,14,1.6561313589858175,0.9396086696258024,6.594954190115197,1.72881443852344e-05,0.0005359324759422664
neutrophil,zmp:0000000936,14,1.6553718099888086,1.0123212853311896,6.118447029072997,3.6695167299560795e-05,0.0009382403679994878
neutrophil,gmip,14,1.6536337095898428,0.9942833272381216,6.222905096570548,3.103093532718255e-05,0.0008249357661833851
neutrophil,eno3,14,1.6523312728431916,0.802663013795291,7.70243228624469,3.377953839781838e-06,0.00015445693932402457
neutrophil,ksr1b,14,1.6503260035223561,0.9772873814393702,6.318463329148825,2.6653747475366244e-05,0.0007378865408543622
neutrophil,bik,14,1.6480376226119877,1.657963872469589,3.7192560385181825,0.0025738310129595045,0.01922610105906228
neutrophil,si:ch211-9d9.7,14,1.646446510500888,1.6619502970087807,3.7067526983397383,0.002635894478404565,0.019534242305518434
neutrophil,tm7sf3,14,1.6447987185851214,1.0621024195837039,5.794425435507933,6.232547149230506e-05,0.0013800640116153264
neutrophil,tfr1b,14,1.6428549632360432,0.8096535815604496,7.592136376082258,3.946738593174129e-06,0.0001732460372859716
neutrophil,capza1b,14,1.6397935618658426,0.50134668791919,12.238129504764267,1.650379243375061e-08,2.434309383978215e-06
neutrophil,ENSDARG00000086236,14,1.6391445371224038,1.1776694844311695,5.20784256227593,0.0001687727202072463,0.0028584603971925893
neutrophil,bcorl1,14,1.6371878504405815,1.061835778438295,5.769061599287156,6.500436459352544e-05,0.0014219963196590772
neutrophil,pde4ca,14,1.636273252662514,1.713246465083943,3.5735511658010894,0.003399612633804842,0.0231424313178616
neutrophil,wbp2nl,14,1.6325333493687233,0.721636332381402,8.464624342932698,1.1988603149305924e-06,6.823803473054108e-05
neutrophil,CABZ01041494.1,14,1.6286309956544094,1.1908888806522286,5.117000665823553,0.00019776298421927618,0.0032057383534534784
neutrophil,clic1,14,1.6279312233175978,1.0858130217012572,5.609769605951646,8.484356571405655e-05,0.0017268771905020132
neutrophil,si:dkey-53k12.1,14,1.6239164017711758,1.541383343396318,3.9420036723649687,0.0016868113394355475,0.014389822480539256
neutrophil,stxbp5b,14,1.623824216958765,1.1541372155768115,5.264360072792238,0.0001530093184612248,0.0026534833451224414
neutrophil,ncalda,14,1.6210807297237242,0.5871677539809329,10.330146105272378,1.2327024691399692e-07,1.1742775083630226e-05
neutrophil,zmp:0000001114,14,1.6204231603083075,1.4226300813750132,4.261872686965133,0.0009265364599841939,0.00944168408492595
neutrophil,osbpl1a,14,1.6200973335239133,1.5922573362664498,3.8070788039114554,0.0021778569597798647,0.01712879683105533
neutrophil,hiat1a,14,1.6199457839920508,0.6400900399662973,9.469421066396073,3.3741155363686716e-07,2.474428160611981e-05
neutrophil,si:ch73-314g15.3,14,1.6199409736931571,1.188651667197592,5.099277002359343,0.0002040013909777055,0.0032761648241931667
neutrophil,zdhhc8b,14,1.6194151089457776,1.375587337617702,4.404879529593542,0.0007112413488129022,0.007893570552055815
neutrophil,smad3a,14,1.6179543401346719,1.2285398374095824,4.927663413009512,0.00027617208264774345,0.004054402837859057
neutrophil,pik3cd,14,1.617773082887636,1.264836358587026,4.785719958645617,0.00035584097369384605,0.004860220137093402
neutrophil,CABZ01079663.1,14,1.6159981637902952,1.2108591479810578,4.993571280888298,0.00024572996828889327,0.0037287619911536432
neutrophil,si:dkey-222f8.3,14,1.615889835323099,0.44407795884950946,13.614965611473918,4.5332448221938715e-09,1.0039544315710171e-06
neutrophil,cd164,14,1.6154546222459092,0.5417696816262467,11.156913953140785,4.981470872030043e-08,5.967976129875295e-06
neutrophil,OSCP1,14,1.614057243580588,1.7848038764161989,3.383704668014179,0.004893170536666988,0.029647556023290375
neutrophil,si:ch211-195h23.3,14,1.6140350393342497,0.9501787676266534,6.355820960429931,2.512409015597088e-05,0.0007054704748194227
neutrophil,illr4,14,1.6118575490146052,1.398641713392372,4.312054078574381,0.0008442116704909068,0.008899916689265498
neutrophil,pkma,14,1.6118037473371347,0.9975547629972039,6.045600322867501,4.128353035126579e-05,0.0010194542350917884
neutrophil,GFOD1,14,1.6103290593867163,1.1038554344478684,5.4584136945476045,0.000109636627880606,0.002074049943424406
neutrophil,AL928650.3,14,1.6074563723433712,1.9643948146513974,3.0617831836227705,0.009091482485861488,0.04505042407926576
neutrophil,arhgap45b,14,1.6057596536530725,0.8158893984726154,7.3639913457905335,5.471568329217953e-06,0.0002237145709569218
neutrophil,nfil3-5,14,1.603831243911711,1.2341701680281774,4.862365965715098,0.0003102246684498096,0.0043848602673469995
neutrophil,ptn,14,1.6032074309791966,1.386239236485597,4.327285484908081,0.0008207465566270642,0.008741141995754468
neutrophil,ncf2,14,1.6019908892669894,1.0680372536925107,5.612258396087835,8.448891783082996e-05,0.001722883064511964
neutrophil,samd1b,14,1.6007618309888205,1.5688134645562888,3.817854999784264,0.0021337519046970683,0.016914037418481385
neutrophil,ndrg3b,14,1.5996373086906317,0.8448586095282267,7.084374455938502,8.239374343020183e-06,0.00030754725864048807
neutrophil,si:ch73-265h17.2,14,1.5986473313854483,1.2509678831491031,4.781570076177459,0.0003585016594940422,0.004881137979265036
neutrophil,ehd1a,14,1.5977340897951593,0.8075649912815244,7.402715104942622,5.174064969721329e-06,0.00021410327668824232
neutrophil,efhd2,14,1.596891578896973,0.8381483003203312,7.128835278641469,7.714965172346865e-06,0.00029315799100185073
neutrophil,tlr5b,14,1.5946619035594087,1.9906558257338631,2.9973430935307044,0.010291344541905466,0.048906195983526156
neutrophil,cxcr4b,14,1.5946395523888417,1.6189282927768993,3.6855213952702495,0.0027447933557615055,0.02007647919048186
neutrophil,cdc14ab,14,1.5933570264233456,0.6862288174885243,8.687767018447563,8.963723094524184e-07,5.357728607805469e-05
neutrophil,slc44a4,14,1.5910095140070009,1.3359542756348628,4.456000185846903,0.000647449697679738,0.007373508698980329
neutrophil,si:dkey-56i24.1,14,1.5894497971105312,1.1101768591552146,5.356963194846672,0.00013042334069624504,0.002360266722956123
neutrophil,nrros,14,1.58804041793352,1.0874768099708219,5.46393551179814,0.00010860992980247071,0.0020606593527875408
neutrophil,prune2,14,1.5844736674706486,1.4727967588755124,4.025373878855378,0.0014415764891855282,0.012855320660905578
neutrophil,dock5,14,1.582612843326327,1.4230167122679838,4.1612969015645,0.0011173921077358867,0.010767703714694082
neutrophil,rab6bb,14,1.5819937229993069,1.2882385152910445,4.594862231822851,0.0005023689890763552,0.006194378973172946
neutrophil,arl11,14,1.58101918602204,1.152347237443606,5.133549961150657,0.0001921176396416268,0.003133619169778853
neutrophil,CU862078.1,14,1.5791294634130775,1.4400859087835136,4.102922878012924,0.0012463000246277713,0.011625413290375464
neutrophil,rps6ka3a,14,1.5773106667238042,1.0282847387264153,5.739418164169281,6.828931664606746e-05,0.0014775373834265465
neutrophil,map4k5,14,1.5771836677800901,0.4888890684322153,12.070797450581178,1.947331489038753e-08,2.7815307033817553e-06
neutrophil,swap70b,14,1.5749647827369873,1.117659578495772,5.272606012259892,0.00015084143867514157,0.002629183526081645
